query,method,result,scannedCell,scannedRow,exeTime,matchTime,subspace,param,StartTS,beforeScanTS,EndTS,
within,scan,0,0,0,8,2,1.0,0.02,1354844455748,1354844455751,1354844455756
query,method,result,scannedCell,scannedRow,exeTime,matchTime,subspace,param,StartTS,beforeScanTS,EndTS,
within,scan,0,0,0,5,1,1.0,0.04,1354844457245,1354844457246,1354844457250
query,method,result,scannedCell,scannedRow,exeTime,matchTime,subspace,param,StartTS,beforeScanTS,EndTS,
within,scan,0,0,0,6,1,1.0,0.06,1354844458591,1354844458593,1354844458597
query,method,result,scannedCell,scannedRow,exeTime,matchTime,subspace,param,StartTS,beforeScanTS,EndTS,
within,scan,0,0,0,6,1,1.0,0.08,1354844459866,1354844459868,1354844459872
query,method,result,scannedCell,scannedRow,exeTime,matchTime,subspace,param,StartTS,beforeScanTS,EndTS,
within,scan,0,0,0,6,1,1.0,0.1,1354844461156,1354844461157,1354844461162
query,method,result,scannedCell,scannedRow,exeTime,matchTime,subspace,param,StartTS,beforeScanTS,EndTS,
within,scan,0,0,0,6,1,1.0,0.2,1354844462431,1354844462432,1354844462437
query,method,result,scannedCell,scannedRow,exeTime,matchTime,subspace,param,StartTS,beforeScanTS,EndTS,
within,scan,0,0,0,5,1,1.0,0.4,1354844463706,1354844463707,1354844463711
query,method,result,scannedCell,scannedRow,exeTime,matchTime,subspace,param,StartTS,beforeScanTS,EndTS,
within,scan,0,6,0,7,1,1.0,0.6,1354844464920,1354844464921,1354844464927
query,method,result,scannedCell,scannedRow,exeTime,matchTime,subspace,param,StartTS,beforeScanTS,EndTS,
within,scan,0,6,0,6,1,1.0,0.8,1354844466209,1354844466210,1354844466215
query,method,result,scannedCell,scannedRow,exeTime,matchTime,subspace,param,StartTS,beforeScanTS,EndTS,
within,cop,0,0,0,33,1,1.0,0.02,1354844467589,1354844467591,1354844467622
query,method,result,scannedCell,scannedRow,exeTime,matchTime,subspace,param,StartTS,beforeScanTS,EndTS,
within,cop,0,0,0,28,1,1.0,0.04,1354844468858,1354844468860,1354844468886
query,method,result,scannedCell,scannedRow,exeTime,matchTime,subspace,param,StartTS,beforeScanTS,EndTS,
within,cop,0,0,0,29,1,1.0,0.06,1354844470110,1354844470111,1354844470139
query,method,result,scannedCell,scannedRow,exeTime,matchTime,subspace,param,StartTS,beforeScanTS,EndTS,
within,cop,0,0,0,39,1,1.0,0.08,1354844471382,1354844471384,1354844471421
query,method,result,scannedCell,scannedRow,exeTime,matchTime,subspace,param,StartTS,beforeScanTS,EndTS,
within,cop,0,0,0,36,1,1.0,0.1,1354844472694,1354844472696,1354844472730
query,method,result,scannedCell,scannedRow,exeTime,matchTime,subspace,param,StartTS,beforeScanTS,EndTS,
within,cop,0,0,0,42,1,1.0,0.2,1354844473977,1354844473979,1354844474019
query,method,result,scannedCell,scannedRow,exeTime,matchTime,subspace,param,StartTS,beforeScanTS,EndTS,
within,cop,0,0,0,39,1,1.0,0.4,1354844475265,1354844475267,1354844475304
query,method,result,scannedCell,scannedRow,exeTime,matchTime,subspace,param,StartTS,beforeScanTS,EndTS,
within,cop,0,6,3,38,1,1.0,0.6,1354844476564,1354844476567,1354844476602
query,method,result,scannedCell,scannedRow,exeTime,matchTime,subspace,param,StartTS,beforeScanTS,EndTS,
within,cop,0,6,3,41,1,1.0,0.8,1354844477937,1354844477939,1354844477978
query,method,result,scannedCell,scannedRow,exeTime,matchTime,subspace,param,StartTS,beforeScanTS,EndTS,
within,cop,0,6,3,37,1,1.0,1.0,1354844479174,1354844479176,1354844479211
query,method,result,scannedCell,scannedRow,exeTime,matchTime,subspace,param,StartTS,beforeScanTS,EndTS,
within,cop,10,24,5,29,1,1.0,2.0,1354844480460,1354844480462,1354844480489
query,method,result,scannedCell,scannedRow,exeTime,matchTime,subspace,param,StartTS,beforeScanTS,EndTS,
within,cop,26,46,7,40,1,1.0,3.0,1354844481667,1354844481669,1354844481707
query,method,result,scannedCell,scannedRow,exeTime,matchTime,subspace,param,StartTS,beforeScanTS,EndTS,
within,cop,47,75,9,42,1,1.0,4.0,1354844482996,1354844482998,1354844483038
query,method,result,scannedCell,scannedRow,exeTime,matchTime,subspace,param,StartTS,beforeScanTS,EndTS,
within,cop,73,116,11,52,1,1.0,5.0,1354844484281,1354844484285,1354844484333
query,method,result,scannedCell,scannedRow,exeTime,matchTime,subspace,param,StartTS,beforeScanTS,EndTS,
within,cop,116,168,13,57,1,1.0,6.0,1354844485593,1354844485597,1354844485650
query,method,result,scannedCell,scannedRow,exeTime,matchTime,subspace,param,StartTS,beforeScanTS,EndTS,
within,cop,203,287,17,73,1,1.0,8.0,1354844486932,1354844486935,1354844487005
query,method,result,scannedCell,scannedRow,exeTime,matchTime,subspace,param,StartTS,beforeScanTS,EndTS,
within,cop,324,444,21,45,1,1.0,10.0,1354844488230,1354844488233,1354844488275
query,method,result,scannedCell,scannedRow,exeTime,matchTime,subspace,param,StartTS,beforeScanTS,EndTS,
within,cop,473,622,25,69,1,1.0,12.0,1354844489563,1354844489566,1354844489632
